name,ipv4-address,groups,color,tags
h_45.83.66.221_CVE-2021-44228,45.83.66.221,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.5_CVE-2021-44228,45.83.64.5,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.153_CVE-2021-44228,45.83.66.153,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.196_CVE-2021-44228,45.83.66.196,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.230_CVE-2021-44228,45.83.65.230,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.0_CVE-2021-44228,45.83.67.0,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.174_CVE-2021-44228,45.83.66.174,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.156_CVE-2021-44228,45.83.67.156,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.189_CVE-2021-44228,45.83.64.189,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.187_CVE-2021-44228,45.83.64.187,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.248_CVE-2021-44228,45.83.65.248,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.146_CVE-2021-44228,45.83.65.146,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.93_CVE-2021-44228,45.83.65.93,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.153_CVE-2021-44228,45.83.64.153,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.21_CVE-2021-44228,45.83.64.21,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.60_CVE-2021-44228,45.83.64.60,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.126_CVE-2021-44228,45.83.66.126,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.109_CVE-2021-44228,45.83.67.109,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.47_CVE-2021-44228,45.83.66.47,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.88_CVE-2021-44228,45.83.67.88,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.27_CVE-2021-44228,45.83.65.27,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.35_CVE-2021-44228,45.83.64.35,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.208_CVE-2021-44228,45.83.66.208,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.244_CVE-2021-44228,45.83.67.244,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.240_CVE-2021-44228,45.83.65.240,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.94_CVE-2021-44228,45.83.67.94,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.7_CVE-2021-44228,45.83.67.7,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.239_CVE-2021-44228,45.83.65.239,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.161_CVE-2021-44228,45.83.66.161,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.240_CVE-2021-44228,45.83.67.240,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.163_CVE-2021-44228,45.83.64.163,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.84_CVE-2021-44228,45.83.66.84,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.214_CVE-2021-44228,45.83.64.214,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.191_CVE-2021-44228,45.83.64.191,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.215_CVE-2021-44228,45.83.66.215,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.1_CVE-2021-44228,45.83.64.1,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.188_CVE-2021-44228,45.83.65.188,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.214_CVE-2021-44228,45.83.67.214,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.157_CVE-2021-44228,45.83.65.157,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.200_CVE-2021-44228,45.83.67.200,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.231_CVE-2021-44228,45.83.64.231,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.176_CVE-2021-44228,45.83.64.176,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.130_CVE-2021-44228,45.83.66.130,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.107_CVE-2021-44228,45.83.64.107,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.106_CVE-2021-44228,45.83.67.106,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.142_CVE-2021-44228,45.83.65.142,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.55_CVE-2021-44228,45.83.67.55,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.229_CVE-2021-44228,45.83.67.229,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.170_CVE-2021-44228,45.83.67.170,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.28_CVE-2021-44228,45.83.67.28,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.12_CVE-2021-44228,45.83.64.12,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.184_CVE-2021-44228,45.83.66.184,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.22_CVE-2021-44228,45.83.64.22,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.121_CVE-2021-44228,45.83.65.121,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.162_CVE-2021-44228,45.83.65.162,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.146_CVE-2021-44228,45.83.67.146,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.158_CVE-2021-44228,45.83.66.158,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.194_CVE-2021-44228,45.83.65.194,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.227_CVE-2021-44228,45.83.67.227,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.162_CVE-2021-44228,45.83.64.162,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.113_CVE-2021-44228,45.83.64.113,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.120_CVE-2021-44228,45.83.66.120,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.50_CVE-2021-44228,45.83.66.50,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.38_CVE-2021-44228,45.83.64.38,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.20_CVE-2021-44228,45.83.66.20,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.152_CVE-2021-44228,45.83.64.152,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.40_CVE-2021-44228,45.83.66.40,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.249_CVE-2021-44228,45.83.67.249,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.34_CVE-2021-44228,45.83.65.34,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.95_CVE-2021-44228,45.83.65.95,groupname,red,CVE-2021-44228_Log4J
h_143.110.221.204_CVE-2021-44228,143.110.221.204,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.224_CVE-2021-44228,45.83.66.224,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.165_CVE-2021-44228,45.83.65.165,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.244_CVE-2021-44228,45.83.65.244,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.45_CVE-2021-44228,45.83.67.45,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.239_CVE-2021-44228,45.83.64.239,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.221_CVE-2021-44228,45.83.65.221,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.236_CVE-2021-44228,45.83.66.236,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.68_CVE-2021-44228,45.83.64.68,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.1_CVE-2021-44228,45.83.67.1,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.49_CVE-2021-44228,45.83.67.49,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.180_CVE-2021-44228,45.83.66.180,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.63_CVE-2021-44228,45.83.65.63,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.31_CVE-2021-44228,45.83.67.31,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.140_CVE-2021-44228,45.83.66.140,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.128_CVE-2021-44228,45.83.67.128,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.139_CVE-2021-44228,45.83.65.139,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.56_CVE-2021-44228,45.83.66.56,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.85_CVE-2021-44228,45.83.65.85,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.24_CVE-2021-44228,45.83.66.24,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.149_CVE-2021-44228,45.83.64.149,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.199_CVE-2021-44228,45.83.66.199,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.214_CVE-2021-44228,45.83.65.214,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.217_CVE-2021-44228,45.83.64.217,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.136_CVE-2021-44228,45.83.67.136,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.104_CVE-2021-44228,45.83.64.104,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.59_CVE-2021-44228,45.83.66.59,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.253_CVE-2021-44228,45.83.65.253,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.206_CVE-2021-44228,45.83.67.206,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.83_CVE-2021-44228,45.83.66.83,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.193_CVE-2021-44228,45.83.64.193,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.18_CVE-2021-44228,45.83.64.18,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.199_CVE-2021-44228,45.83.64.199,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.150_CVE-2021-44228,45.83.64.150,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.101_CVE-2021-44228,45.83.65.101,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.115_CVE-2021-44228,45.83.65.115,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.69_CVE-2021-44228,45.83.66.69,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.35_CVE-2021-44228,45.83.66.35,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.154_CVE-2021-44228,45.83.67.154,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.128_CVE-2021-44228,45.83.66.128,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.179_CVE-2021-44228,45.83.67.179,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.100_CVE-2021-44228,45.83.64.100,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.43_CVE-2021-44228,45.83.64.43,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.182_CVE-2021-44228,45.83.66.182,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.118_CVE-2021-44228,45.83.64.118,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.134_CVE-2021-44228,45.83.66.134,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.121_CVE-2021-44228,45.83.64.121,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.192_CVE-2021-44228,45.83.65.192,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.68_CVE-2021-44228,45.83.67.68,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.55_CVE-2021-44228,45.83.64.55,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.31_CVE-2021-44228,45.83.64.31,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.90_CVE-2021-44228,45.83.65.90,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.46_CVE-2021-44228,45.83.64.46,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.89_CVE-2021-44228,45.83.65.89,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.75_CVE-2021-44228,45.83.65.75,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.76_CVE-2021-44228,45.83.66.76,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.61_CVE-2021-44228,45.83.67.61,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.11_CVE-2021-44228,45.83.64.11,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.61_CVE-2021-44228,45.83.64.61,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.16_CVE-2021-44228,45.83.64.16,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.29_CVE-2021-44228,45.83.64.29,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.24_CVE-2021-44228,45.83.65.24,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.199_CVE-2021-44228,45.83.65.199,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.254_CVE-2021-44228,45.83.64.254,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.26_CVE-2021-44228,45.83.64.26,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.206_CVE-2021-44228,45.83.65.206,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.155_CVE-2021-44228,45.83.64.155,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.122_CVE-2021-44228,45.83.66.122,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.214_CVE-2021-44228,45.83.66.214,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.32_CVE-2021-44228,45.83.65.32,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.112_CVE-2021-44228,45.83.67.112,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.6_CVE-2021-44228,45.83.64.6,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.233_CVE-2021-44228,45.83.64.233,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.179_CVE-2021-44228,45.83.66.179,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.167_CVE-2021-44228,45.83.64.167,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.20_CVE-2021-44228,45.83.64.20,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.188_CVE-2021-44228,45.83.67.188,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.102_CVE-2021-44228,45.83.66.102,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.190_CVE-2021-44228,45.83.67.190,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.57_CVE-2021-44228,45.83.67.57,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.170_CVE-2021-44228,45.83.66.170,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.238_CVE-2021-44228,45.83.65.238,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.151_CVE-2021-44228,45.83.66.151,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.13_CVE-2021-44228,45.83.65.13,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.17_CVE-2021-44228,45.83.67.17,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.251_CVE-2021-44228,45.83.66.251,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.169_CVE-2021-44228,45.83.64.169,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.30_CVE-2021-44228,45.83.66.30,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.69_CVE-2021-44228,45.83.64.69,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.17_CVE-2021-44228,45.83.64.17,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.52_CVE-2021-44228,45.83.65.52,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.34_CVE-2021-44228,45.83.64.34,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.241_CVE-2021-44228,45.83.66.241,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.109_CVE-2021-44228,45.83.64.109,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.99_CVE-2021-44228,45.83.64.99,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.19_CVE-2021-44228,45.83.65.19,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.33_CVE-2021-44228,45.83.67.33,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.83_CVE-2021-44228,45.83.64.83,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.136_CVE-2021-44228,45.83.65.136,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.63_CVE-2021-44228,45.83.66.63,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.46_CVE-2021-44228,45.83.67.46,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.154_CVE-2021-44228,45.83.65.154,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.61_CVE-2021-44228,45.83.66.61,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.129_CVE-2021-44228,45.83.66.129,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.198_CVE-2021-44228,45.83.67.198,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.196_CVE-2021-44228,45.83.65.196,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.88_CVE-2021-44228,45.83.64.88,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.21_CVE-2021-44228,45.83.67.21,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.143_CVE-2021-44228,45.83.66.143,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.20_CVE-2021-44228,45.83.67.20,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.165_CVE-2021-44228,45.83.66.165,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.39_CVE-2021-44228,45.83.64.39,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.54_CVE-2021-44228,45.83.67.54,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.178_CVE-2021-44228,45.83.67.178,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.77_CVE-2021-44228,45.83.67.77,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.238_CVE-2021-44228,45.83.64.238,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.239_CVE-2021-44228,45.83.67.239,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.53_CVE-2021-44228,45.83.64.53,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.65_CVE-2021-44228,45.83.66.65,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.185_CVE-2021-44228,45.83.67.185,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.18_CVE-2021-44228,45.83.65.18,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.37_CVE-2021-44228,45.83.66.37,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.71_CVE-2021-44228,45.83.66.71,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.148_CVE-2021-44228,45.83.64.148,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.242_CVE-2021-44228,45.83.67.242,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.212_CVE-2021-44228,45.83.64.212,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.2_CVE-2021-44228,45.83.67.2,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.200_CVE-2021-44228,45.83.65.200,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.48_CVE-2021-44228,45.83.66.48,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.4_CVE-2021-44228,45.83.66.4,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.26_CVE-2021-44228,45.83.65.26,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.51_CVE-2021-44228,45.83.65.51,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.246_CVE-2021-44228,45.83.64.246,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.179_CVE-2021-44228,45.83.65.179,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.211_CVE-2021-44228,45.83.66.211,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.62_CVE-2021-44228,45.83.66.62,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.141_CVE-2021-44228,45.83.64.141,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.82_CVE-2021-44228,45.83.65.82,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.87_CVE-2021-44228,45.83.64.87,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.110_CVE-2021-44228,45.83.65.110,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.148_CVE-2021-44228,45.83.65.148,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.86_CVE-2021-44228,45.83.66.86,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.192_CVE-2021-44228,45.83.66.192,groupname,red,CVE-2021-44228_Log4J
h_139.59.96.42_CVE-2021-44228,139.59.96.42,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.201_CVE-2021-44228,45.83.64.201,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.187_CVE-2021-44228,45.83.65.187,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.228_CVE-2021-44228,45.83.64.228,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.57_CVE-2021-44228,45.83.65.57,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.107_CVE-2021-44228,45.83.66.107,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.62_CVE-2021-44228,45.83.67.62,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.242_CVE-2021-44228,45.83.65.242,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.181_CVE-2021-44228,45.83.65.181,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.54_CVE-2021-44228,45.83.65.54,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.82_CVE-2021-44228,45.83.67.82,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.158_CVE-2021-44228,45.83.67.158,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.181_CVE-2021-44228,45.83.66.181,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.189_CVE-2021-44228,45.83.66.189,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.145_CVE-2021-44228,45.83.64.145,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.226_CVE-2021-44228,45.83.66.226,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.128_CVE-2021-44228,45.83.64.128,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.234_CVE-2021-44228,45.83.66.234,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.229_CVE-2021-44228,45.83.66.229,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.135_CVE-2021-44228,45.83.66.135,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.15_CVE-2021-44228,45.83.67.15,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.107_CVE-2021-44228,45.83.65.107,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.30_CVE-2021-44228,45.83.67.30,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.78_CVE-2021-44228,45.83.66.78,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.174_CVE-2021-44228,45.83.64.174,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.57_CVE-2021-44228,45.83.64.57,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.0_CVE-2021-44228,45.83.65.0,groupname,red,CVE-2021-44228_Log4J
h_188.166.7.245_CVE-2021-44228,188.166.7.245,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.192_CVE-2021-44228,45.83.64.192,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.178_CVE-2021-44228,45.83.64.178,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.6_CVE-2021-44228,45.83.67.6,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.29_CVE-2021-44228,45.83.67.29,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.133_CVE-2021-44228,45.83.64.133,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.66_CVE-2021-44228,45.83.67.66,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.202_CVE-2021-44228,45.83.65.202,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.185_CVE-2021-44228,45.83.66.185,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.64_CVE-2021-44228,45.83.66.64,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.213_CVE-2021-44228,45.83.67.213,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.59_CVE-2021-44228,45.83.65.59,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.107_CVE-2021-44228,45.83.67.107,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.121_CVE-2021-44228,45.83.67.121,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.233_CVE-2021-44228,45.83.65.233,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.206_CVE-2021-44228,45.83.64.206,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.94_CVE-2021-44228,45.83.64.94,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.225_CVE-2021-44228,45.83.67.225,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.147_CVE-2021-44228,45.83.64.147,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.49_CVE-2021-44228,45.83.66.49,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.247_CVE-2021-44228,45.83.67.247,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.143_CVE-2021-44228,45.83.65.143,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.163_CVE-2021-44228,45.83.67.163,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.176_CVE-2021-44228,45.83.67.176,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.167_CVE-2021-44228,45.83.65.167,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.102_CVE-2021-44228,45.83.67.102,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.245_CVE-2021-44228,45.83.64.245,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.51_CVE-2021-44228,45.83.66.51,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.250_CVE-2021-44228,45.83.65.250,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.193_CVE-2021-44228,45.83.66.193,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.59_CVE-2021-44228,45.83.64.59,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.221_CVE-2021-44228,45.83.67.221,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.64_CVE-2021-44228,45.83.64.64,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.193_CVE-2021-44228,45.83.65.193,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.13_CVE-2021-44228,45.83.64.13,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.142_CVE-2021-44228,45.83.66.142,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.40_CVE-2021-44228,45.83.67.40,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.183_CVE-2021-44228,45.83.65.183,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.118_CVE-2021-44228,45.83.65.118,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.156_CVE-2021-44228,45.83.64.156,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.119_CVE-2021-44228,45.83.65.119,groupname,red,CVE-2021-44228_Log4J
h_45.83.65.114_CVE-2021-44228,45.83.65.114,groupname,red,CVE-2021-44228_Log4J
h_45.83.67.147_CVE-2021-44228,45.83.67.147,groupname,red,CVE-2021-44228_Log4J
h_45.83.64.45_CVE-2021-44228,45.83.64.45,groupname,red,CVE-2021-44228_Log4J
h_45.83.66.125_CVE-2021-44228,45.83.66.125,groupname,red,CVE-2021-44228_Log4J
